local_datetime,corridor_id,direction,average_delay,average_traveltime,average_speed
10/24/2024 13:00,eisenhowerdr_to_sagebrushave,SB,0,0.56,47.3
10/24/2024 14:00,sagebrushave_to_eisenhowerdr,NB,0.09,0.71,37.5
10/24/2024 14:00,eisenhowerdr_to_sagebrushave,SB,0,0.56,47.2
10/24/2024 15:00,sagebrushave_to_eisenhowerdr,NB,0.08,0.71,37.5
10/24/2024 15:00,eisenhowerdr_to_sagebrushave,SB,0,0.57,46.5
10/24/2024 16:00,sagebrushave_to_eisenhowerdr,NB,0.04,0.6,44.5
10/24/2024 16:00,eisenhowerdr_to_sagebrushave,SB,0.01,0.58,45.4
10/24/2024 17:00,sagebrushave_to_eisenhowerdr,NB,0.07,0.67,40.5
10/24/2024 17:00,eisenhowerdr_to_sagebrushave,SB,0,0.54,48.7
10/24/2024 18:00,sagebrushave_to_eisenhowerdr,NB,0.03,0.62,43.4
10/24/2024 18:00,eisenhowerdr_to_sagebrushave,SB,0,0.56,47.3
10/24/2024 19:00,sagebrushave_to_eisenhowerdr,NB,0.05,0.64,41.9
10/24/2024 19:00,eisenhowerdr_to_sagebrushave,SB,0,0.55,47.7
10/24/2024 20:00,sagebrushave_to_eisenhowerdr,NB,0.04,0.65,40.8
10/24/2024 20:00,eisenhowerdr_to_sagebrushave,SB,0,0.56,47
10/24/2024 21:00,sagebrushave_to_eisenhowerdr,NB,0.03,0.62,43.1
10/24/2024 21:00,eisenhowerdr_to_sagebrushave,SB,0.02,0.57,46.6
10/24/2024 22:00,sagebrushave_to_eisenhowerdr,NB,0,0.52,51.2
10/24/2024 22:00,eisenhowerdr_to_sagebrushave,SB,0,0.56,46.9
10/24/2024 23:00,sagebrushave_to_eisenhowerdr,NB,0,0.55,47.7
10/24/2024 23:00,eisenhowerdr_to_sagebrushave,SB,0,0.56,47
10/25/2024 0:00,sagebrushave_to_eisenhowerdr,NB,0.09,0.75,35.2
10/25/2024 0:00,eisenhowerdr_to_sagebrushave,SB,0,0.54,48.6
10/25/2024 1:00,sagebrushave_to_eisenhowerdr,NB,0,0.53,50.2
10/25/2024 1:00,eisenhowerdr_to_sagebrushave,SB,0,0.53,49.7
10/25/2024 2:00,sagebrushave_to_eisenhowerdr,NB,0,0.57,46.6
10/25/2024 2:00,eisenhowerdr_to_sagebrushave,SB,0,0.52,51.4
10/25/2024 3:00,sagebrushave_to_eisenhowerdr,NB,0.01,0.6,43.9
10/25/2024 3:00,eisenhowerdr_to_sagebrushave,SB,0,0.59,44.3
10/25/2024 4:00,sagebrushave_to_eisenhowerdr,NB,0.03,0.61,44.2
10/25/2024 4:00,eisenhowerdr_to_sagebrushave,SB,0,0.6,44
10/25/2024 5:00,sagebrushave_to_eisenhowerdr,NB,0.01,0.56,47.2
10/25/2024 5:00,eisenhowerdr_to_sagebrushave,SB,0,0.55,48.3
10/25/2024 6:00,sagebrushave_to_eisenhowerdr,NB,0.02,0.59,44.7
10/25/2024 6:00,eisenhowerdr_to_sagebrushave,SB,0.03,0.57,47.2
10/25/2024 7:00,sagebrushave_to_eisenhowerdr,NB,0.18,0.82,35
10/25/2024 7:00,eisenhowerdr_to_sagebrushave,SB,0,0.59,44.9
10/25/2024 8:00,sagebrushave_to_eisenhowerdr,NB,0.14,0.79,34.4
10/25/2024 8:00,eisenhowerdr_to_sagebrushave,SB,0,0.57,46.5
10/25/2024 9:00,sagebrushave_to_eisenhowerdr,NB,0.06,0.68,39.1
10/25/2024 9:00,eisenhowerdr_to_sagebrushave,SB,0,0.53,49.6
10/25/2024 10:00,sagebrushave_to_eisenhowerdr,NB,0.11,0.76,35.4
10/25/2024 10:00,eisenhowerdr_to_sagebrushave,SB,0.01,0.57,46.6
10/25/2024 11:00,sagebrushave_to_eisenhowerdr,NB,0.07,0.7,38.1
10/25/2024 11:00,eisenhowerdr_to_sagebrushave,SB,0,0.56,47.3
10/25/2024 12:00,sagebrushave_to_eisenhowerdr,NB,0.08,0.66,41.3
10/25/2024 12:00,eisenhowerdr_to_sagebrushave,SB,0,0.54,49
10/25/2024 13:00,sagebrushave_to_eisenhowerdr,NB,0.05,0.64,42.1
10/25/2024 13:00,eisenhowerdr_to_sagebrushave,SB,0,0.58,45.8
10/25/2024 14:00,sagebrushave_to_eisenhowerdr,NB,0.07,0.67,40
10/25/2024 14:00,eisenhowerdr_to_sagebrushave,SB,0,0.58,45.8
10/25/2024 15:00,sagebrushave_to_eisenhowerdr,NB,0.07,0.7,38.3
10/25/2024 15:00,eisenhowerdr_to_sagebrushave,SB,0.01,0.58,45.3
10/25/2024 16:00,sagebrushave_to_eisenhowerdr,NB,0.04,0.65,41
10/25/2024 16:00,eisenhowerdr_to_sagebrushave,SB,0.01,0.58,46
10/25/2024 17:00,sagebrushave_to_eisenhowerdr,NB,0.05,0.65,41.4
10/25/2024 17:00,eisenhowerdr_to_sagebrushave,SB,0,0.55,48.4
10/25/2024 18:00,sagebrushave_to_eisenhowerdr,NB,0.04,0.67,40.2
10/25/2024 18:00,eisenhowerdr_to_sagebrushave,SB,0,0.55,47.7
10/25/2024 19:00,sagebrushave_to_eisenhowerdr,NB,0.02,0.61,43.2
10/25/2024 19:00,eisenhowerdr_to_sagebrushave,SB,0,0.54,48.4
10/25/2024 20:00,sagebrushave_to_eisenhowerdr,NB,0.03,0.62,43.1
10/25/2024 20:00,eisenhowerdr_to_sagebrushave,SB,0,0.55,48
10/25/2024 21:00,sagebrushave_to_eisenhowerdr,NB,0.04,0.64,42
10/25/2024 21:00,eisenhowerdr_to_sagebrushave,SB,0.01,0.59,45.2
10/25/2024 22:00,sagebrushave_to_eisenhowerdr,NB,0.03,0.65,40.3
10/25/2024 22:00,eisenhowerdr_to_sagebrushave,SB,0,0.54,48.5
10/25/2024 23:00,sagebrushave_to_eisenhowerdr,NB,0.01,0.62,42.7
10/25/2024 23:00,eisenhowerdr_to_sagebrushave,SB,0,0.52,50.3
